序號,答案
20240204115001,79.08000183105469
20240204120001,79.08000183105469
20240204121001,79.08000183105469
20240204122001,79.08000183105469
20240204123001,79.08000183105469
20240204124001,79.08000183105469
20240204125001,79.08000183105469
20240204130001,0.44999998807907104
20240204131001,0.44999998807907104
20240204132001,0.44999998807907104
20240204133001,0.44999998807907104
20240204134001,0.44999998807907104
20240204135001,0.44999998807907104
20240204140001,0.44999998807907104
20240204141001,0.44999998807907104
20240204142001,0.44999998807907104
20240204143001,0.44999998807907104
20240204144001,0.44999998807907104
20240204145001,0.44999998807907104
20240204150001,0.44999998807907104
20240204151001,0.44999998807907104
20240204152001,0.44999998807907104
20240204153001,0.44999998807907104
20240204154001,0.44999998807907104
20240204155001,0.44999998807907104
20240204160001,0.44999998807907104
20240204161001,0.44999998807907104
20240204162001,0.44999998807907104
20240204163001,0.44999998807907104
20240204164001,0.44999998807907104
20240204165001,0.44999998807907104
20240209090001,15.789999961853027
20240209091001,15.789999961853027
20240209092001,15.789999961853027
20240209093001,15.789999961853027
20240209094001,15.789999961853027
20240209095001,15.789999961853027
20240209100001,15.789999961853027
20240209101001,15.789999961853027
20240209102001,15.789999961853027
20240209103001,15.789999961853027
20240209104001,15.789999961853027
20240209105001,15.789999961853027
20240209110001,15.789999961853027
20240209111001,15.789999961853027
20240209112001,15.789999961853027
20240209113001,15.789999961853027
20240209114001,15.789999961853027
20240209115001,15.789999961853027
20240209120001,15.789999961853027
20240209121001,15.789999961853027
20240209122001,15.789999961853027
20240209123001,15.789999961853027
20240209124001,15.789999961853027
20240209125001,15.789999961853027
20240209130001,0.3199999928474426
20240209131001,0.3199999928474426
20240209132001,0.3199999928474426
20240209133001,0.3199999928474426
20240209134001,0.3199999928474426
20240209135001,0.3199999928474426
20240209140001,0.3199999928474426
20240209141001,0.3199999928474426
20240209142001,0.3199999928474426
20240209143001,0.3199999928474426
20240209144001,0.3199999928474426
20240209145001,0.3199999928474426
20240209150001,0.3199999928474426
20240209151001,0.3199999928474426
20240209152001,0.3199999928474426
20240209153001,0.3199999928474426
20240209154001,0.3199999928474426
20240209155001,0.3199999928474426
20240209160001,0.3199999928474426
20240209161001,0.3199999928474426
20240209162001,0.3199999928474426
20240209163001,0.3199999928474426
20240209164001,0.3199999928474426
20240209165001,0.3199999928474426
20240210090001,4.889999866485596
20240210091001,4.889999866485596
20240210092001,4.889999866485596
20240210093001,4.889999866485596
20240210094001,4.889999866485596
20240210095001,4.889999866485596
20240210100001,4.889999866485596
20240210101001,4.889999866485596
20240210102001,4.889999866485596
20240210103001,4.889999866485596
20240210104001,4.889999866485596
20240210105001,4.889999866485596
20240210110001,4.889999866485596
20240210111001,4.889999866485596
20240210112001,4.889999866485596
20240210113001,4.889999866485596
20240210114001,4.889999866485596
20240210115001,4.889999866485596
20240210120001,4.889999866485596
20240210121001,4.889999866485596
20240210122001,4.889999866485596
20240210123001,4.889999866485596
20240210124001,4.889999866485596
20240210125001,4.889999866485596
20240210130001,4.889999866485596
20240210131001,0.3700000047683716
20240210132001,0.3700000047683716
20240210133001,0.3700000047683716
20240210134001,0.3700000047683716
20240210135001,0.3700000047683716
20240210140001,0.3700000047683716
20240210141001,0.3700000047683716
20240210142001,0.3700000047683716
20240210143001,0.3700000047683716
20240210144001,0.3700000047683716
20240210145001,0.3700000047683716
20240210150001,0.3700000047683716
20240210151001,0.3700000047683716
20240210152001,0.3700000047683716
20240210153001,0.3700000047683716
20240210154001,0.3700000047683716
20240210155001,0.3700000047683716
20240210160001,0.3700000047683716
20240210161001,0.3700000047683716
20240210162001,0.3700000047683716
20240210163001,0.3700000047683716
20240210164001,0.3700000047683716
20240210165001,0.3700000047683716
20240214090001,1289.8499755859375
20240214091001,1289.8499755859375
20240214092001,1289.8499755859375
20240214093001,1289.8499755859375
20240214094001,1289.8499755859375
20240214095001,1289.8499755859375
20240214100001,1289.8499755859375
20240214101001,1289.8499755859375
20240214102001,1289.8499755859375
20240214103001,1289.8499755859375
20240214104001,1289.8499755859375
20240214105001,1289.8499755859375
20240214110001,1289.8499755859375
20240214111001,1289.8499755859375
20240214112001,1289.8499755859375
20240214113001,1289.8499755859375
20240214114001,1289.8499755859375
20240214115001,1289.8499755859375
20240214120001,1289.8499755859375
20240214121001,1289.8499755859375
20240214122001,1289.8499755859375
20240214123001,1289.8499755859375
20240214124001,1289.8499755859375
20240214125001,1289.8499755859375
20240214130001,7.429999828338623
20240214131001,7.429999828338623
20240214132001,7.429999828338623
20240214133001,7.429999828338623
20240214134001,7.429999828338623
20240214135001,7.429999828338623
20240214140001,7.429999828338623
20240214141001,7.429999828338623
20240214142001,7.429999828338623
20240214143001,7.429999828338623
20240214144001,7.429999828338623
20240214145001,7.429999828338623
20240214150001,7.429999828338623
20240214151001,7.429999828338623
20240214152001,7.429999828338623
20240214153001,7.429999828338623
20240214154001,7.429999828338623
20240214155001,7.429999828338623
20240214160001,7.429999828338623
20240214161001,7.429999828338623
20240214162001,7.429999828338623
20240214163001,7.429999828338623
20240214164001,7.429999828338623
20240214165001,7.429999828338623
20240216090001,7.25
20240216091001,7.25
20240216092001,7.25
20240216093001,7.25
20240216094001,7.25
20240216095001,7.25
20240216100001,7.25
20240216101001,7.25
20240216102001,7.25
20240216103001,7.25
20240216104001,7.25
20240216105001,7.25
20240216110001,7.25
20240216111001,7.25
20240216112001,7.25
20240216113001,7.25
20240216114001,7.25
20240216115001,7.25
20240216120001,7.25
20240216121001,7.25
20240216122001,7.25
20240216123001,7.25
20240216124001,7.25
20240216125001,7.25
20240216130001,0.7699999809265137
20240216131001,0.7699999809265137
20240216132001,0.7699999809265137
20240216133001,0.7699999809265137
20240216134001,0.7699999809265137
20240216135001,0.7699999809265137
20240216140001,0.7699999809265137
20240216141001,0.7699999809265137
20240216142001,0.7699999809265137
20240216143001,0.7699999809265137
20240216144001,0.7699999809265137
20240216145001,0.7699999809265137
20240216150001,0.7699999809265137
20240216151001,0.7699999809265137
20240216152001,0.7699999809265137
20240216153001,0.7699999809265137
20240216154001,0.7699999809265137
20240216155001,0.7699999809265137
20240216160001,0.7699999809265137
20240216161001,0.7699999809265137
20240216162001,0.7699999809265137
20240216163001,0.7699999809265137
20240216164001,0.7699999809265137
20240216165001,0.7699999809265137
20240217090001,1658.52001953125
20240217091001,1658.52001953125
20240217092001,1658.52001953125
20240217093001,1658.52001953125
20240217094001,1658.52001953125
20240217095001,1658.52001953125
20240217100001,1658.52001953125
20240217101001,1658.52001953125
20240217102001,1658.52001953125
20240217103001,1658.52001953125
20240217104001,1658.52001953125
20240217105001,1658.52001953125
20240217110001,1658.52001953125
20240217111001,1658.52001953125
20240217112001,1658.52001953125
20240217113001,1658.52001953125
20240217114001,1658.52001953125
20240217115001,1658.52001953125
20240217120001,1658.52001953125
20240217121001,1658.52001953125
20240217122001,1658.52001953125
20240217123001,1658.52001953125
20240217124001,1658.52001953125
20240217125001,1658.52001953125
20240217130001,5.710000038146973
20240217131001,5.710000038146973
20240217132001,5.710000038146973
20240217133001,5.710000038146973
20240217134001,5.710000038146973
20240217135001,5.710000038146973
20240217140001,5.710000038146973
20240217141001,5.710000038146973
20240217142001,5.710000038146973
20240217143001,5.710000038146973
20240217144001,5.710000038146973
20240217145001,5.710000038146973
20240217150001,5.710000038146973
20240217151001,5.710000038146973
20240217152001,5.710000038146973
20240217153001,5.710000038146973
20240217154001,5.710000038146973
20240217155001,5.710000038146973
20240217160001,5.710000038146973
20240217161001,5.710000038146973
20240217162001,5.710000038146973
20240217163001,5.710000038146973
20240217164001,5.710000038146973
20240217165001,5.710000038146973
20240217090002,769.260009765625
20240217091002,769.260009765625
20240217092002,769.260009765625
20240217093002,769.260009765625
20240217094002,769.260009765625
20240217095002,769.260009765625
20240217100002,769.260009765625
20240217101002,769.260009765625
20240217102002,769.260009765625
20240217103002,769.260009765625
20240217104002,769.260009765625
20240217105002,769.260009765625
20240217110002,769.260009765625
20240217111002,769.260009765625
20240217112002,769.260009765625
20240217113002,769.260009765625
20240217114002,769.260009765625
20240217115002,769.260009765625
20240217120002,769.260009765625
20240217121002,769.260009765625
20240217122002,769.260009765625
20240217123002,769.260009765625
20240217124002,769.260009765625
20240217125002,769.260009765625
20240217130002,4.739999771118164
20240217131002,4.739999771118164
20240217132002,4.739999771118164
20240217133002,4.739999771118164
20240217134002,4.739999771118164
20240217135002,4.739999771118164
20240217140002,4.739999771118164
20240217141002,4.739999771118164
20240217142002,4.739999771118164
20240217143002,4.739999771118164
20240217144002,4.739999771118164
20240217145002,4.739999771118164
20240217150002,4.739999771118164
20240217151002,4.739999771118164
20240217152002,4.739999771118164
20240217153002,4.739999771118164
20240217154002,4.739999771118164
20240217155002,4.739999771118164
20240217160002,4.739999771118164
20240217161002,4.739999771118164
20240217162002,4.739999771118164
20240217163002,4.739999771118164
20240217164002,4.739999771118164
20240217165002,4.739999771118164
20240228090002,1127.3599853515625
20240228091002,1127.3599853515625
20240228092002,1127.3599853515625
20240228093002,1127.3599853515625
20240228094002,1127.3599853515625
20240228095002,1127.3599853515625
20240228100002,1127.3599853515625
20240228101002,1127.3599853515625
20240228102002,1127.3599853515625
20240228103002,1127.3599853515625
20240228104002,1127.3599853515625
20240228105002,1127.3599853515625
20240228110002,1127.3599853515625
20240228111002,1127.3599853515625
20240228112002,1127.3599853515625
20240228113002,1127.3599853515625
20240228114002,1127.3599853515625
20240228115002,1127.3599853515625
20240228120002,1127.3599853515625
20240228121002,1127.3599853515625
20240228122002,1127.3599853515625
20240228123002,1127.3599853515625
20240228124002,1127.3599853515625
20240228125002,1127.3599853515625
20240228130002,1.0199999809265137
20240228131002,1.0199999809265137
20240228132002,1.0199999809265137
20240228133002,1.0199999809265137
20240228134002,1.0199999809265137
20240228135002,1.0199999809265137
20240228140002,1.0199999809265137
20240228141002,1.0199999809265137
20240228142002,1.0199999809265137
20240228143002,1.0199999809265137
20240228144002,1.0199999809265137
20240228145002,1.0199999809265137
20240228150002,1.0199999809265137
20240228151002,1.0199999809265137
20240228152002,1.0199999809265137
20240228153002,1.0199999809265137
20240228154002,1.0199999809265137
20240228155002,1.0199999809265137
20240228160002,1.0199999809265137
20240228161002,1.0199999809265137
20240228162002,1.0199999809265137
20240228163002,1.0199999809265137
20240228164002,1.0199999809265137
20240228165002,1.0199999809265137
20240304090002,1094.0799560546875
20240304091002,1094.0799560546875
20240304092002,1094.0799560546875
20240304093002,1094.0799560546875
20240304094002,1094.0799560546875
20240304095002,1094.0799560546875
20240304100002,1094.0799560546875
20240304101002,1094.0799560546875
20240304102002,1094.0799560546875
20240304103002,1094.0799560546875
20240304104002,1094.0799560546875
20240304105002,1094.0799560546875
20240304110002,1094.0799560546875
20240304111002,1094.0799560546875
20240304112002,1094.0799560546875
20240304113002,1094.0799560546875
20240304114002,1094.0799560546875
20240304115002,1094.0799560546875
20240304120002,1094.0799560546875
20240304121002,1094.0799560546875
20240304122002,1094.0799560546875
20240304123002,1094.0799560546875
20240304124002,1094.0799560546875
20240304125002,1094.0799560546875
20240304130002,5.690000057220459
20240304131002,5.690000057220459
20240304132002,5.690000057220459
20240304133002,5.690000057220459
20240304134002,5.690000057220459
20240304135002,5.690000057220459
20240304140002,5.690000057220459
20240304141002,5.690000057220459
20240304142002,5.690000057220459
20240304143002,5.690000057220459
20240304144002,5.690000057220459
20240304145002,5.690000057220459
20240304150002,5.690000057220459
20240304151002,5.690000057220459
20240304152002,5.690000057220459
20240304153002,5.690000057220459
20240304154002,5.690000057220459
20240304155002,5.690000057220459
20240304160002,5.690000057220459
20240304161002,5.690000057220459
20240304162002,5.690000057220459
20240304163002,5.690000057220459
20240304164002,5.690000057220459
20240304165002,5.690000057220459
20240316090002,1063.1800537109375
20240316091002,1063.1800537109375
20240316092002,1063.1800537109375
20240316093002,1063.1800537109375
20240316094002,1063.1800537109375
20240316095002,1063.1800537109375
20240316100002,1063.1800537109375
20240316101002,1063.1800537109375
20240316102002,1063.1800537109375
20240316103002,1063.1800537109375
20240316104002,1063.1800537109375
20240316105002,1063.1800537109375
20240316110002,1063.1800537109375
20240316111002,1063.1800537109375
20240316112002,1063.1800537109375
20240316113002,1063.1800537109375
20240316114002,1063.1800537109375
20240316115002,1063.1800537109375
20240316120002,1063.1800537109375
20240316121002,1063.1800537109375
20240316122002,1063.1800537109375
20240316123002,1063.1800537109375
20240316124002,1063.1800537109375
20240316125002,1063.1800537109375
20240316130002,1063.1800537109375
20240316131002,3.990000009536743
20240316132002,3.990000009536743
20240316133002,3.990000009536743
20240316134002,3.990000009536743
20240316135002,3.990000009536743
20240316140002,3.990000009536743
20240316141002,3.990000009536743
20240316142002,3.990000009536743
20240316143002,3.990000009536743
20240316144002,3.990000009536743
20240316145002,3.990000009536743
20240316150002,3.990000009536743
20240316151002,3.990000009536743
20240316152002,3.990000009536743
20240316153002,3.990000009536743
20240316154002,3.990000009536743
20240316155002,3.990000009536743
20240316160002,3.990000009536743
20240316161002,3.990000009536743
20240316162002,3.990000009536743
20240316163002,3.990000009536743
20240316164002,3.990000009536743
20240316165002,3.990000009536743
20240317090002,1095.1500244140625
20240317091002,1095.1500244140625
20240317092002,1095.1500244140625
20240317093002,1095.1500244140625
20240317094002,1095.1500244140625
20240317095002,1095.1500244140625
20240317100002,1095.1500244140625
20240317101002,1095.1500244140625
20240317102002,1095.1500244140625
20240317103002,1095.1500244140625
20240317104002,1095.1500244140625
20240317105002,1095.1500244140625
20240317110002,1095.1500244140625
20240317111002,1095.1500244140625
20240317112002,1095.1500244140625
20240317113002,1095.1500244140625
20240317114002,1095.1500244140625
20240317115002,1095.1500244140625
20240317120002,1095.1500244140625
20240317121002,1095.1500244140625
20240317122002,1095.1500244140625
20240317123002,1095.1500244140625
20240317124002,1095.1500244140625
20240317125002,1095.1500244140625
20240317130002,1095.1500244140625
20240317131002,3.4100000858306885
20240317132002,3.4100000858306885
20240317133002,3.4100000858306885
20240317134002,3.4100000858306885
20240317135002,3.4100000858306885
20240317140002,3.4100000858306885
20240317141002,3.4100000858306885
20240317142002,3.4100000858306885
20240317143002,3.4100000858306885
20240317144002,3.4100000858306885
20240317145002,3.4100000858306885
20240317150002,3.4100000858306885
20240317151002,3.4100000858306885
20240317152002,3.4100000858306885
20240317153002,3.4100000858306885
20240317154002,3.4100000858306885
20240317155002,3.4100000858306885
20240317160002,3.4100000858306885
20240317161002,3.4100000858306885
20240317162002,3.4100000858306885
20240317163002,3.4100000858306885
20240317164002,3.4100000858306885
20240317165002,3.4100000858306885
20240326090002,1099.56005859375
20240326091002,1099.56005859375
20240326092002,1099.56005859375
20240326093002,1099.56005859375
20240326094002,1099.56005859375
20240326095002,1099.56005859375
20240326100002,1099.56005859375
20240326101002,1099.56005859375
20240326102002,1099.56005859375
20240326103002,1099.56005859375
20240326104002,1099.56005859375
20240326105002,1099.56005859375
20240326110002,1099.56005859375
20240326111002,1099.56005859375
20240326112002,1099.56005859375
20240326113002,1099.56005859375
20240326114002,1099.56005859375
20240326115002,1099.56005859375
20240326120002,1099.56005859375
20240326121002,1099.56005859375
20240326122002,1099.56005859375
20240326123002,1099.56005859375
20240326124002,1099.56005859375
20240326125002,1099.56005859375
20240326130002,1099.56005859375
20240326131002,0.550000011920929
20240326132002,0.550000011920929
20240326133002,0.550000011920929
20240326134002,0.550000011920929
20240326135002,0.550000011920929
20240326140002,0.550000011920929
20240326141002,0.550000011920929
20240326142002,0.550000011920929
20240326143002,0.550000011920929
20240326144002,0.550000011920929
20240326145002,0.550000011920929
20240326150002,0.550000011920929
20240326151002,0.550000011920929
20240326152002,0.550000011920929
20240326153002,0.550000011920929
20240326154002,0.550000011920929
20240326155002,0.550000011920929
20240326160002,0.550000011920929
20240326161002,0.550000011920929
20240326162002,0.550000011920929
20240326163002,0.550000011920929
20240326164002,0.550000011920929
20240326165002,0.550000011920929
20240331090002,1231.31005859375
20240331091002,1231.31005859375
20240331092002,1231.31005859375
20240331093002,1231.31005859375
20240331094002,1231.31005859375
20240331095002,1231.31005859375
20240331100002,1231.31005859375
20240331101002,1231.31005859375
20240331102002,1231.31005859375
20240331103002,1231.31005859375
20240331104002,1231.31005859375
20240331105002,1231.31005859375
20240331110002,1231.31005859375
20240331111002,1231.31005859375
20240331112002,1231.31005859375
20240331113002,1231.31005859375
20240331114002,1231.31005859375
20240331115002,1231.31005859375
20240331120002,1231.31005859375
20240331121002,1231.31005859375
20240331122002,1231.31005859375
20240331123002,1231.31005859375
20240331124002,1231.31005859375
20240331125002,1231.31005859375
20240331130002,6.159999847412109
20240331131002,6.159999847412109
20240331132002,6.159999847412109
20240331133002,6.159999847412109
20240331134002,6.159999847412109
20240331135002,6.159999847412109
20240331140002,6.159999847412109
20240331141002,6.159999847412109
20240331142002,6.159999847412109
20240331143002,6.159999847412109
20240331144002,6.159999847412109
20240331145002,6.159999847412109
20240331150002,6.159999847412109
20240331151002,6.159999847412109
20240331152002,6.159999847412109
20240331153002,6.159999847412109
20240331154002,6.159999847412109
20240331155002,6.159999847412109
20240331160002,6.159999847412109
20240331161002,6.159999847412109
20240331162002,6.159999847412109
20240331163002,6.159999847412109
20240331164002,6.159999847412109
20240331165002,6.159999847412109
20240402090002,1207.550048828125
20240402091002,1207.550048828125
20240402092002,1207.550048828125
20240402093002,1207.550048828125
20240402094002,1207.550048828125
20240402095002,1207.550048828125
20240402100002,1207.550048828125
20240402101002,1207.550048828125
20240402102002,1207.550048828125
20240402103002,1207.550048828125
20240402104002,1207.550048828125
20240402105002,1207.550048828125
20240402110002,1207.550048828125
20240402111002,1207.550048828125
20240402112002,1207.550048828125
20240402113002,1207.550048828125
20240402114002,1207.550048828125
20240402115002,1207.550048828125
20240402120002,1207.550048828125
20240402121002,1207.550048828125
20240402122002,1207.550048828125
20240402123002,1207.550048828125
20240402124002,1207.550048828125
20240402125002,1207.550048828125
20240402130002,18.8700008392334
20240402131002,18.8700008392334
20240402132002,18.8700008392334
20240402133002,18.8700008392334
20240402134002,18.8700008392334
20240402135002,18.8700008392334
20240402140002,18.8700008392334
20240402141002,18.8700008392334
20240402142002,18.8700008392334
20240402143002,18.8700008392334
20240402144002,18.8700008392334
20240402145002,18.8700008392334
20240402150002,18.8700008392334
20240402151002,18.8700008392334
20240402152002,18.8700008392334
20240402153002,18.8700008392334
20240402154002,18.8700008392334
20240402155002,18.8700008392334
20240402160002,18.8700008392334
20240402161002,18.8700008392334
20240402162002,18.8700008392334
20240402163002,18.8700008392334
20240402164002,18.8700008392334
20240402165002,18.8700008392334
20240428090002,197.02999877929688
20240428091002,197.02999877929688
20240428092002,197.02999877929688
20240428093002,197.02999877929688
20240428094002,197.02999877929688
20240428095002,197.02999877929688
20240428100002,197.02999877929688
20240428101002,197.02999877929688
20240428102002,197.02999877929688
20240428103002,197.02999877929688
20240428104002,197.02999877929688
20240428105002,197.02999877929688
20240428110002,197.02999877929688
20240428111002,197.02999877929688
20240428112002,197.02999877929688
20240428113002,197.02999877929688
20240428114002,197.02999877929688
20240428115002,197.02999877929688
20240428120002,197.02999877929688
20240428121002,197.02999877929688
20240428122002,197.02999877929688
20240428123002,197.02999877929688
20240428124002,197.02999877929688
20240428125002,197.02999877929688
20240428130002,197.02999877929688
20240428131002,22.100000381469727
20240428132002,22.100000381469727
20240428133002,22.100000381469727
20240428134002,22.100000381469727
20240428135002,22.100000381469727
20240428140002,22.100000381469727
20240428141002,22.100000381469727
20240428142002,22.100000381469727
20240428143002,22.100000381469727
20240428144002,22.100000381469727
20240428145002,22.100000381469727
20240428150002,22.100000381469727
